S;1,2,3,4,5,6,7,8,9;;;;50510000;CCAS RATP;0;RO;50510000;T;775671969;MUTUELLE MPGR (GROUPE RATP);0;R;1;0;0;;XR;1;RSS.FR
I;1,2,3,4,5,6,7,8,9;;;;050510000;CCAS RATP;0;RO;050510000;T;775671969;MUTUELLE MPGR (GROUPE RATP);1;;;;;;;;
I;;;;;776678550;MGC;0;RO;04110????;T;776678550;MGC;0;R;;;;;;;
I;;;;;776678550;MGC;0;RO;04120????;T;776678550;MGC;0;R;;;;;;;
I;;;;;776678550;MGC;0;RO;04220????;T;776678550;MGC;0;R;;;;;;;
I;;;;;776678550;MGC;0;RO;04400????;T;776678550;MGC;0;R;;;;;;;
I;;;;;775558778;MCRM;0;RO;04110????;T;775558778;MCRM;0;R;;;;;;;
I;;;;;775558778;MCRM;0;RO;04120????;T;775558778;MCRM;0;R;;;;;;;
I;;;;;775558778;MCRM;0;RO;04220????;T;775558778;MCRM;0;R;;;;;;;
I;;;;;775558778;MCRM;0;RO;04400????;T;775558778;MCRM;0;R;;;;;;;
M;;;;;430383125;Mutuelle Santevie-UMT;0;RO;030275200;T;430383125;Mutuelle Santevie UMT;0;R;;;;;;;
M;;;;;777306226;Mutuelle SANTEVIE-MTG;0;RO;030275400;T;777306226;Mutuelle SANTEVIE MTG;0;R;;;;;;;
M;;;;;431993633;Mutuelle SANTEVIE;0;RO;030275200;T;431993633;Mutuelle SANTEVIE;0;R;;;;;;;
M;;;;;300822947;Mutuelle SANTEVIE-Gersoise;0;RO;030275400;T;300822947;Mutuelle SANTEVIE Gersoise;0;R;;;;;;;
C;;;;Convention pour des DRE en tiers-payant avec la carte Vitale de démonstration;7272727272;DRE Démonstration;;OC;;T;;;0;M;1;0;0;;OC;999;giesv.rss.fr
C;;;;Convention pour des DRE en hors tiers-payant avec la carte Vitale de démonstration;7272727272;DRE Démonstration;;OC;;H;;;0;M;1;0;0;;OC;999;giesv.rss.fr
